Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,PX-512M6S,Plextor,M6S 512GB,306,87.5,71,https://ssd.userbenchmark.com/Plextor-M6S-512GB/Rating/3506
SSD,ASP610SS3-1TM-C,Adata,Premier SP610 1TB,307,87.4,97,https://ssd.userbenchmark.com/SpeedTest/19263/ADATA-SP610
SSD,,PNY,SSD2SC240G5SA754D117-511 240GB,308,87.2,333,https://ssd.userbenchmark.com/SpeedTest/11704/SSD2SC240G5SA754D117-511
SSD,VTX450-25SAT3-256G,OCZ,Vertex 450 256GB,309,87.2,306,https://ssd.userbenchmark.com/OCZ-Vertex-450-256GB/Rating/1605
SSD,RADEON-R7SSD-120G,OCZ,AMD Radeon R7 120GB,310,87.2,1029,https://ssd.userbenchmark.com/OCZ-AMD-Radeon-R7-120GB/Rating/3492
SSD,ASP610SS3-512GM-C,Adata,Premier SP610 512GB,311,87.2,154,https://ssd.userbenchmark.com/SpeedTest/15096/ADATA-SP610
SSD,SSD7CS900-960-RB,PNY,CS900 960GB,312,87.2,1016,https://ssd.userbenchmark.com/SpeedTest/443150/PNY-CS900-960GB-SSD
SSD,SDSSDH3-250G-G25,SanDisk,Ultra 3D 250GB,313,87.1,3034,https://ssd.userbenchmark.com/SanDisk-Ultra-3D-250GB/Rating/3952
SSD,WDS250G2B0B,WD,Blue 3D SATA M.2 250GB,314,87.1,6406,https://ssd.userbenchmark.com/SpeedTest/341807/WDC-WDS250G2B0B-00YS70
SSD,CSSD-N240GBXTI,Corsair,Neutron XTi 240GB,315,87,515,https://ssd.userbenchmark.com/SpeedTest/159221/Corsair-Neutron-XTI-SSD
SSD,CT250BX100SSD1,Crucial,BX100 250GB,316,86.9,20439,https://ssd.userbenchmark.com/Crucial-BX100-250GB/Rating/3145
SSD,TS256GSSD370S,Transcend,SSD370S 256GB,317,86.8,7972,https://ssd.userbenchmark.com/SpeedTest/26718/TS256GSSD370S
SSD,,OCZ,AGILITY3 256GB,318,86.8,5,https://ssd.userbenchmark.com/SpeedTest/9551/OCZ-AGILITY3
SSD,VTX4-25SAT3-128G,OCZ,Vertex 4 128GB,319,86.8,13641,https://ssd.userbenchmark.com/OCZ-Vertex-4-128GB/Rating/1895
SSD,WDS500G1B0A,WD,Blue 500GB,320,86.7,10516,https://ssd.userbenchmark.com/SpeedTest/192687/WDC-WDS500G1B0A-00H9H0
SSD,TS1TSSD370,Transcend,SSD370 1TB,321,86.6,162,https://ssd.userbenchmark.com/Transcend-SSD370-1TB/Rating/3579
SSD,ARC100-25SAT3-240G,OCZ,ARC 100 240GB,322,86.6,7536,https://ssd.userbenchmark.com/OCZ-ARC-100-240GB/Rating/2603
SSD,ASX930SS3-120GM-C,Adata,XPG SX930 120GB,323,86.5,696,https://ssd.userbenchmark.com/Adata-XPG-SX930-120GB/Rating/3635
SSD,VTX460-25SAT3-480G,OCZ,Vertex 460 480GB,324,86.5,275,https://ssd.userbenchmark.com/SpeedTest/11920/OCZ-VERTEX460
SSD,MZ-MTE500BW,Samsung,840 Evo mSATA 500GB,325,86.5,496,https://ssd.userbenchmark.com/SpeedTest/10255/Samsung-SSD-840-EVO-500GB-mSATA
SSD,CT512MX100SSD1,Crucial,MX100 512GB,326,86.4,18826,https://ssd.userbenchmark.com/Crucial-MX100-512GB/Rating/3475
SSD,SHSS37A/120G,HyperX,Savage 120GB,327,86.3,4210,https://ssd.userbenchmark.com/HyperX-Savage-120GB/Rating/3496
SSD,SSD7CS1311-480-RB,PNY,CS1311 480GB,328,86.2,7202,https://ssd.userbenchmark.com/PNY-CS1311-480GB/Rating/3616
SSD,PX-256M6V,Plextor,M6V 256GB,329,86.1,294,https://ssd.userbenchmark.com/Plextor-M6V-256GB/Rating/3499
SSD,VTR180-25SAT3-120G,OCZ,Vector 180 120GB,330,86.1,285,https://ssd.userbenchmark.com/OCZ-Vector-180-120GB/Rating/3495
SSD,CSSD-N240GBXT,Corsair,Neutron XT 240GB,331,86,1119,https://ssd.userbenchmark.com/Corsair-Neutron-XT-240GB/Rating/3277
SSD,WDS500G1B0B,WD,Blue SATA M.2 500GB,332,86,3626,https://ssd.userbenchmark.com/SpeedTest/209713/WDC-WDS500G1B0B-00AS40
SSD,PX-128M6S,Plextor,M6S 128GB,333,86,2485,https://ssd.userbenchmark.com/Plextor-M6S-128GB/Rating/2225
SSD,CT525MX300SSD1,Crucial,MX300 525GB,334,86,59472,https://ssd.userbenchmark.com/Crucial-MX300-525GB/Rating/3643
SSD,CT128M550SSD4,Crucial,M550 SATA M.2 128GB,335,85.9,120,https://ssd.userbenchmark.com/SpeedTest/15846/Crucial-CT128M550SSD4
SSD,SKC400S37/512G,Kingston,SSDNow KC400 512GB,336,85.9,1431,https://ssd.userbenchmark.com/SpeedTest/72936/KINGSTON-SKC400S37512G
SSD,ARC100-25SAT3-480G,OCZ,ARC 100 480GB,337,85.9,1347,https://ssd.userbenchmark.com/OCZ-ARC-100-480GB/Rating/3471
SSD,SDSSDHII-480G-G25,SanDisk,Ultra II 480GB,338,85.9,38195,https://ssd.userbenchmark.com/SanDisk-Ultra-II-480GB/Rating/3473
SSD,WDS250G2B0A,WD,Blue 3D 250GB,339,85.9,11574,https://ssd.userbenchmark.com/WD-Blue-3D-250GB/Rating/3948
SSD,WDS100T1B0B,WD,Blue SATA M.2 1TB,340,85.7,1366,https://ssd.userbenchmark.com/SpeedTest/199326/WDC-WDS100T1B0B-00AS40
SSD,SSD7CS2211-240-RB,PNY,CS2211 240GB,341,85.7,976,https://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629
SSD,SSD7CS2211-240-PB,PNY,CS2211 240GB,341,85.7,976,https://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629
SSD,VX500-25SAT3-256G,Toshiba,OCZ VX500 256GB,342,85.6,114,https://ssd.userbenchmark.com/SpeedTest/193061/TOSHIBA-VX500
SSD,CT250MX200SSD3,Crucial,MX200 mSATA 250GB,343,85.5,769,https://ssd.userbenchmark.com/SpeedTest/29438/Crucial--CT250MX200SSD3
SSD,ST480HM000,Seagate,600 480GB,344,85.5,815,https://ssd.userbenchmark.com/SpeedTest/2966/ST480HM000-1G5162
SSD,CT525MX300SSD4,Crucial,MX300 SATA M.2 525GB,345,85.4,12285,https://ssd.userbenchmark.com/SpeedTest/174014/Crucial-CT525MX300SSD4
SSD,PI240GS325SSDR,Patriot,Ignite 240GB,346,85.4,361,https://ssd.userbenchmark.com/Patriot-Ignite-240GB/Rating/3573
SSD,VTR180-25SAT3-120G,Toshiba,OCZ VT180 120GB,347,85.3,29,https://ssd.userbenchmark.com/SpeedTest/172941/TOSHIBA-VT180
SSD,ASX930SS3-240GM-C,Adata,XPG SX930 240GB,348,85.2,855,https://ssd.userbenchmark.com/Adata-XPG-SX930-240GB/Rating/3636
SSD,TRN150-25SAT3-480G,OCZ,Trion 150 480GB,349,85.2,6112,https://ssd.userbenchmark.com/OCZ-Trion-150-480GB/Rating/3620
SSD,PX-512M5P,Plextor,M5 Pro 512GB,350,85.1,388,https://ssd.userbenchmark.com/SpeedTest/1262/PLEXTOR-PX-512M5Pro
SSD,CT500MX200SSD3,Crucial,MX200 mSATA 500GB,351,85.1,398,https://ssd.userbenchmark.com/SpeedTest/24060/Crucial-CT500MX200SSD3
SSD,HDTS325XZSTA,Toshiba,Q Series Pro 256GB,352,85.1,1168,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,HDTS325EZSTA,Toshiba,Q Series Pro 256GB,352,85.1,1168,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,THNSNJ256GCST,Toshiba,Q Series Pro 256GB,352,85.1,1168,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,,Samsung,MZ7PD256HAFV-000H7 256GB,353,85,2027,https://ssd.userbenchmark.com/SpeedTest/4570/SAMSUNG-MZ7PD256HAFV-000H7
SSD,SD8SB8U-1T00-1122,SanDisk,X400 1TB,354,84.9,1199,https://ssd.userbenchmark.com/SpeedTest/66487/SanDisk-SD8SB8U1T001122
SSD,PI960GS25SSDR,Patriot,Ignite 960GB,355,84.9,133,https://ssd.userbenchmark.com/Patriot-Ignite-960GB/Rating/3575
SSD,VTR150-25SAT3-120G,OCZ,Vector 150 120GB,356,84.9,1005,https://ssd.userbenchmark.com/OCZ-Vector-150-120GB/Rating/2242
SSD,TS512GMTS800,Transcend,MTS800 M.2 512GB,357,84.5,413,https://ssd.userbenchmark.com/SpeedTest/22251/TS512GMTS800
SSD,GP-GSTFS30256GTTD,Gigabyte,UD PRO 256GB,358,84.5,1013,https://ssd.userbenchmark.com/SpeedTest/514244/GIGABYTE-GP-GSTFS30256GTTD
SSD,ZTSSD-A5P-240G-PE,Zotac,Premium Edition 240GB,359,84.5,872,https://ssd.userbenchmark.com/Zotac-Premium-Edition-240GB/Rating/3598
SSD,SDSSDHII-960G-G25,SanDisk,Ultra II 960GB,360,84.4,16709,https://ssd.userbenchmark.com/SanDisk-Ultra-II-960GB/Rating/3582
SSD,SSDSC2BP240G410,Intel,730 Series 240GB,361,84.4,5182,https://ssd.userbenchmark.com/Intel-730-Series-240GB/Rating/2031
SSD,MKNSSDE3480GB,Mushkin,ECO3 480GB,362,84.3,1753,https://ssd.userbenchmark.com/SpeedTest/82715/MKNSSDE3480GB
SSD,PX-128M6Pro,Plextor,M6 Pro 128GB,363,84.3,588,https://ssd.userbenchmark.com/SpeedTest/14853/PLEXTOR-PX-128M6Pro
SSD,,Apple,SM0256F 251GB,364,84.2,136,https://ssd.userbenchmark.com/SpeedTest/3466/APPLE-SSD-SM0256F
SSD,SD8SB8U-512G-1122,SanDisk,X400 512GB,365,84.2,4805,https://ssd.userbenchmark.com/SpeedTest/74118/SanDisk-SD8SB8U512G1122
SSD,SDSSDXP-120G-G25,SanDisk,Extreme II 120GB,366,84.1,1570,https://ssd.userbenchmark.com/SanDisk-Extreme-II-120GB/Rating/1889
SSD,,Micron,M600 SATA M.2 256GB,367,84,1794,https://ssd.userbenchmark.com/SpeedTest/22043/Micron-M600-MTFDDAV256MBF
SSD,VTX460A-25SAT3-120G,OCZ,Vertex 460A 120GB,368,83.9,654,https://ssd.userbenchmark.com/OCZ-Vertex-460A-120GB/Rating/3490
SSD,ASU800SS-128GT-C,Adata,Ultimate SU800 128GB,369,83.8,17752,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-128GB/Rating/3911
SSD,VTX460-25SAT3-120G,OCZ,Vertex 460 120GB,370,83.7,842,https://ssd.userbenchmark.com/OCZ-Vertex-460-120GB/Rating/3488
SSD,CT1000MX200SSD1,Crucial,MX200 1TB,371,83.7,1883,https://ssd.userbenchmark.com/Crucial-MX200-1TB/Rating/3578
SSD,CSSD-F256GBLX,Corsair,Force LX 256GB,372,83.7,1391,https://ssd.userbenchmark.com/SpeedTest/13556/CORSAIR-FORCE-LX-SSD
SSD,VX500-25SAT3-128G,Toshiba,OCZ VX500 128GB,373,83.5,77,https://ssd.userbenchmark.com/SpeedTest/194663/TOSHIBA-VX500
SSD,HDTS251EZSTA,Toshiba,HG5d Q Series 512GB,374,83.4,345,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,HDTS251XZSTA,Toshiba,HG5d Q Series 512GB,374,83.4,345,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,THNSNH512GBST,Toshiba,HG5d Q Series 512GB,374,83.4,345,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,MKNSSDTR480GB,Mushkin,Triactor 480GB,375,83.3,1049,https://ssd.userbenchmark.com/SpeedTest/80762/MKNSSDTR480GB
SSD,VTR1-25SAT3-128G,OCZ,Vector 128GB,376,83.3,1092,https://ssd.userbenchmark.com/SpeedTest/4023/OCZ-VECTOR
SSD,,Apple,SM0512F 500GB,377,83.2,176,https://ssd.userbenchmark.com/SpeedTest/9630/APPLE-SSD-SM0512F
SSD,SKC400S37/256G,Kingston,SSDNow KC400 256GB,378,83.1,1537,https://ssd.userbenchmark.com/SpeedTest/79042/KINGSTON-SKC400S37256G
SSD,MKNSSDST480GB,Mushkin,Striker 480GB,379,83,166,https://ssd.userbenchmark.com/SpeedTest/24686/MKNSSDST480GB
SSD,ST240HM000,Seagate,600 240GB,380,83,2123,https://ssd.userbenchmark.com/Seagate-600-240GB/Rating/1601
SSD,,Samsung,SM841N 2.5 7mm 256GB,381,82.9,1413,https://ssd.userbenchmark.com/SpeedTest/12586/SAMSUNG-SSD-SM841N-25-7mm-256GB
SSD,ARC100-25SAT3-120G,OCZ,ARC 100 120GB,382,82.7,2739,https://ssd.userbenchmark.com/OCZ-ARC-100-120GB/Rating/3487
SSD,PX-128M5P,Plextor,M5 Pro 128GB,383,82.7,2656,https://ssd.userbenchmark.com/Plextor-M5-Pro-128GB/Rating/1893
SSD,CSSD-N480GBGTXB-BK,Corsair,Neutron GTX 480GB,384,82.7,342,https://ssd.userbenchmark.com/SpeedTest/9137/Corsair-Neutron-GTX-SSD
SSD,HDTS748XZSTA,Toshiba,Q300 480GB,385,82.7,3324,https://ssd.userbenchmark.com/SpeedTest/38603/TOSHIBA-Q300
SSD,HDTS748EZSTA,Toshiba,Q300 480GB,385,82.7,3324,https://ssd.userbenchmark.com/SpeedTest/38603/TOSHIBA-Q300
SSD,2AP97AA#ABL,HP,S700 Pro 128GB,386,82.6,313,https://ssd.userbenchmark.com/SpeedTest/300937/HP-SSD-S700-Pro
SSD,HDTS312EZSTA,Toshiba,Q Series Pro 128GB,387,82.5,1377,https://ssd.userbenchmark.com/Toshiba-Q-Series-Pro-128GB/Rating/1943
SSD,HDTS312XZSTA,Toshiba,Q Series Pro 128GB,387,82.5,1377,https://ssd.userbenchmark.com/Toshiba-Q-Series-Pro-128GB/Rating/1943
SSD,,Plextor,PX-256M6M 256GB,388,82.5,220,https://ssd.userbenchmark.com/SpeedTest/9887/PLEXTOR-PX-256M6M
SSD,TS512GMTS600,Transcend,MTS600 M.2 512GB,389,82.4,73,https://ssd.userbenchmark.com/SpeedTest/13460/TS512GMTS600
SSD,ASP610SS3-256GM-C,Adata,Premier SP610 256GB,390,82.4,1239,https://ssd.userbenchmark.com/Adata-Premier-SP610-256GB/Rating/3281
SSD,,Liteonit,LCS-256L9S-11 2.5 7mm 256GB,391,82.4,2480,https://ssd.userbenchmark.com/SpeedTest/11259/LITEONIT-LCS-256L9S-11-25-7mm-256GB
SSD,SSDSC2BB480G4,Intel,S3500 Series 480GB,392,82.3,555,https://ssd.userbenchmark.com/SpeedTest/16864/INTEL-SSDSC2BB480G4
SSD,CSSD-N240GBGTXB-BK,Corsair,Neutron GTX 240GB,393,82.3,2339,https://ssd.userbenchmark.com/Corsair-Neutron-GTX-240GB/Rating/1404
SSD,SSDSC2KW480H6,Intel,540s Series 480GB,394,82.2,2362,https://ssd.userbenchmark.com/SpeedTest/128513/INTEL-SSDSC2KW480H6
SSD,WDS250G1B0B,WD,Blue SATA M.2 250GB,395,82.2,4168,https://ssd.userbenchmark.com/SpeedTest/190515/WDC-WDS250G1B0B-00AS40
SSD,WDS250G1B0A,WD,Blue 250GB,396,82.1,14433,https://ssd.userbenchmark.com/SpeedTest/191455/WDC-WDS250G1B0A-00H9H0
SSD,,Liteonit,LCS-256M6S 2.5 7mm 256GB,397,82,5752,https://ssd.userbenchmark.com/SpeedTest/2535/LITEONIT-LCS-256M6S-25-7mm-256GB
SSD,CT500MX200SSD1,Crucial,MX200 500GB,398,81.9,10053,https://ssd.userbenchmark.com/Crucial-MX200-500GB/Rating/3504
SSD,SDSSDHII-240G-G25,SanDisk,Ultra II 240GB,399,81.8,31502,https://ssd.userbenchmark.com/SanDisk-Ultra-II-240GB/Rating/2548
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 256GB,400,81.8,1532,https://ssd.userbenchmark.com/SpeedTest/20604/SanDisk-SD7SB3Q256G1002
SSD,CSSD-P256GBP-BK,Corsair,Performance Pro 256GB,401,81.8,211,https://ssd.userbenchmark.com/Corsair-Performance-Pro-256GB/Rating/45
SSD,,Samsung,MZ7PD128HAFV-000 128GB,402,81.8,870,https://ssd.userbenchmark.com/SpeedTest/9510/SAMSUNG-MZ7PD128HAFV-000
SSD,SKC400S37/1T,Kingston,SSDNow KC400 1TB,403,81.7,407,https://ssd.userbenchmark.com/SpeedTest/127752/KINGSTON-SKC400S371T
SSD,SD6SB2M-512G-1022I,SanDisk,X210 512GB,404,81.7,806,https://ssd.userbenchmark.com/SpeedTest/16627/SanDisk-SD6SB2M512G1022I
SSD,,Samsung,SM841 2.5" 7mm 256GB,405,81.7,1602,https://ssd.userbenchmark.com/SpeedTest/4650/SAMSUNG-SSD-SM841-25--7mm-256GB
SSD,SHSS37A/480G,HyperX,Savage 480GB,406,81.7,135,https://ssd.userbenchmark.com/HyperX-Savage-480GB/Rating/3602
SSD,,Toshiba,THNSNH512GCST 512GB,407,81.6,191,https://ssd.userbenchmark.com/SpeedTest/12185/TOSHIBA-THNSNH512GCST
SSD,MKNSSDRE256GB,Mushkin,Reactor 256GB,408,81.5,583,https://ssd.userbenchmark.com/SpeedTest/30195/MKNSSDRE256GB
SSD,HDTS412XZSTA,Toshiba,Q300 Pro 128GB,409,81.5,168,https://ssd.userbenchmark.com/SpeedTest/41261/TOSHIBA-Q300-Pro
SSD,SDSSDHP-256G-G25,SanDisk,Ultra Plus 256GB,410,81.4,10202,https://ssd.userbenchmark.com/SanDisk-Ultra-Plus-256GB/Rating/1511
SSD,CT256MX100SSD1,Crucial,MX100 256GB,411,81.3,34055,https://ssd.userbenchmark.com/Crucial-MX100-256GB/Rating/2317
SSD,THNSNS240GBSP,Toshiba,THNSNS Series 240GB,412,81.3,72,https://ssd.userbenchmark.com/SpeedTest/4786/TOSHIBA-THNSNS240GBSP
SSD,SD6SB2M-256G-1022I,SanDisk,X210 256GB,413,81.3,142,https://ssd.userbenchmark.com/SpeedTest/2244/SanDisk-SD6SB2M256G1022I
SSD,CT480M500SSD1,Crucial,M500 480GB,414,81.2,5058,https://ssd.userbenchmark.com/SpeedTest/2643/Crucial-CT480M500SSD1
SSD,HDTS425XZSTA,Toshiba,Q300 Pro 256GB,415,81.1,886,https://ssd.userbenchmark.com/SpeedTest/35467/TOSHIBA-Q300-Pro
SSD,CSSD-N256GB3-BK,Corsair,Neutron 256GB,416,81,744,https://ssd.userbenchmark.com/SpeedTest/2557/Corsair-Neutron-SSD
SSD,CT960M500SSD1,Crucial,M500 960GB,417,80.9,2465,https://ssd.userbenchmark.com/SpeedTest/2379/Crucial-CT960M500SSD1
SSD,ASP550SS3-480GM-C,Adata,Premier SP550 480GB,418,80.9,4887,https://ssd.userbenchmark.com/Adata-Premier-SP550-480GB/Rating/3624
SSD,SSDSC2KW010X6,Intel,540s Series 1TB,419,80.8,923,https://ssd.userbenchmark.com/SpeedTest/123180/INTEL-SSDSC2KW010X6
SSD,ASP920SS3-256GM-C,Adata,Premier Pro SP920 256GB,420,80.7,2046,https://ssd.userbenchmark.com/Adata-Premier-Pro-SP920-256GB/Rating/3454
SSD,,Liteonit,LMT-256L9M-11 MSATA 256GB,421,80.6,1317,https://ssd.userbenchmark.com/SpeedTest/12690/LITEONIT-LMT-256L9M-11-MSATA-256GB
SSD,CT275MX300SSD4,Crucial,MX300 SATA M.2 275GB,422,80.6,11966,https://ssd.userbenchmark.com/SpeedTest/159989/Crucial-CT275MX300SSD4
SSD,CSSD-F240GBLEB,Corsair,Force LE 240GB,423,80.5,9241,https://ssd.userbenchmark.com/SpeedTest/42143/Corsair-Force-LE-SSD
SSD,THNSNJ128GCSU,Toshiba,HG6 128GB,424,80.4,2915,https://ssd.userbenchmark.com/SpeedTest/12239/TOSHIBA-THNSNJ128GCSU
SSD,SSD7CS1311-240-RB,PNY,CS1311 240GB,425,80.3,17914,https://ssd.userbenchmark.com/PNY-CS1311-240GB/Rating/3615
SSD,HDTS212EZSTA,Toshiba,HG5d Q Series 128GB,426,80.3,2044,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,HDTS212XZSTA,Toshiba,HG5d Q Series 128GB,426,80.3,2044,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,THNSNH128GBST,Toshiba,HG5d Q Series 128GB,426,80.3,2044,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,SD7SB6S-256G-1122,SanDisk,X300 256GB,427,80.3,1359,https://ssd.userbenchmark.com/SpeedTest/19618/SanDisk-SD7SB6S256G1122
SSD,CT275MX300SSD1,Crucial,MX300 275GB,428,80,40479,https://ssd.userbenchmark.com/Crucial-MX300-275GB/Rating/3642
SSD,TS256GSSD370,Transcend,SSD370 256GB,429,80,2899,https://ssd.userbenchmark.com/Transcend-SSD370-256GB/Rating/2701
SSD,TS256GMTS600,Transcend,MTS600 M.2 256GB,430,80,149,https://ssd.userbenchmark.com/SpeedTest/15991/TS256GMTS600
SSD,SD8SB8U-256G-1122,SanDisk,X400 256GB,431,79.9,987,https://ssd.userbenchmark.com/SpeedTest/81834/SanDisk-SD8SB8U256G1122
SSD,,Liteonit,LCS-512M6S 2.5 7mm 512GB,432,79.9,680,https://ssd.userbenchmark.com/SpeedTest/4103/LITEONIT-LCS-512M6S-25-7mm-512GB
SSD,TS256GMTS400,Transcend,MTS400 M.2 256GB,433,79.9,788,https://ssd.userbenchmark.com/SpeedTest/18101/TS256GMTS400
SSD,,Plextor,PX-256M5S 256GB,434,79.9,1294,https://ssd.userbenchmark.com/SpeedTest/1304/PLEXTOR-PX-256M5S
SSD,ASP920SS3-512GM-C,Adata,Premier Pro SP920 512GB,435,79.9,198,https://ssd.userbenchmark.com/SpeedTest/26813/ADATA-SP920SS
SSD,HDTS225EZSTA,Toshiba,HG5d Q Series 256GB,436,79.8,1988,https://ssd.userbenchmark.com/Toshiba-HG5d-Q-Series-256GB/Rating/1624
SSD,HDTS225XZSTA,Toshiba,HG5d Q Series 256GB,436,79.8,1988,https://ssd.userbenchmark.com/Toshiba-HG5d-Q-Series-256GB/Rating/1624
SSD,SSD7CS900-480-RB,PNY,CS900 480GB,437,79.8,3390,https://ssd.userbenchmark.com/SpeedTest/195106/PNY-CS900-480GB-SSD
SSD,RVD3X2-FHPX4-240G,OCZ,RevoDrive 3 X2 PCIe 240GB,438,79.7,757,https://ssd.userbenchmark.com/SpeedTest/6546/OCZ-REVODRIVE3-X2
SSD,,Plextor,PX-256M3P 256GB,439,79.7,103,https://ssd.userbenchmark.com/SpeedTest/3332/PLEXTOR-PX-256M3P
SSD,MZ-MTE120BW,Samsung,840 Evo mSATA 120GB,440,79.5,544,https://ssd.userbenchmark.com/SpeedTest/5728/Samsung-SSD-840-EVO-120GB-mSATA
SSD,,Adata,SP600 256GB,441,79.4,2500,https://ssd.userbenchmark.com/SpeedTest/8707/ADATA-SP600
SSD,,Liteonit,LMT-256 256GB,442,79.4,149,https://ssd.userbenchmark.com/SpeedTest/6096/LITEONIT-LITEONIT-LMT-256
SSD,SSDSC2BW240H601,Intel,535 Series 240GB,443,79.4,5306,https://ssd.userbenchmark.com/Intel-535-Series-240GB/Rating/3500
SSD,SSDSC2CW240A3,Intel,520 Series 240GB,444,79.4,9287,https://ssd.userbenchmark.com/SpeedTest/3641/INTEL-SSDSC2CW240A3
SSD,SH103S3/240G,Kingston,HyperX 3K 240GB,445,79.2,17191,https://ssd.userbenchmark.com/Kingston-HyperX-3K-240GB/Rating/1818
SSD,TS256GMTS800,Transcend,MTS800 M.2 256GB,446,79.2,1367,https://ssd.userbenchmark.com/SpeedTest/20255/TS256GMTS800
SSD,ASP550SS3-240GM-C,Adata,Premier SP550 240GB,447,78.9,20659,https://ssd.userbenchmark.com/Adata-Premier-SP550-240GB/Rating/3623
SSD,CSSD-F240GBGS-BK,Corsair,Force GS 240GB,448,78.8,2491,https://ssd.userbenchmark.com/SpeedTest/2047/Corsair-Force-GS
SSD,CT960BX200SSD1,Crucial,BX200 960GB,449,78.8,704,https://ssd.userbenchmark.com/Crucial-BX200-960GB/Rating/3628
SSD,SD6SB1M-256G-1022I,SanDisk,X110 256GB,450,78.7,3199,https://ssd.userbenchmark.com/SpeedTest/6828/SanDisk-SD6SB1M256G1022I
SSD,MTFDDAK480MBB,Micron,M500DC 480GB,451,78.7,100,https://ssd.userbenchmark.com/SpeedTest/21867/Micron-M500DC-MT
SSD,SSD7SC240GOPT-RB,PNY,Optima 240GB,452,78.7,519,https://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443
SSD,SSD2SC240G1SA754D117,PNY,Optima 240GB,452,78.7,519,https://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443
SSD,TS256GSSD340,Transcend,SSD340 256GB,453,78.5,1185,https://ssd.userbenchmark.com/SpeedTest/3495/TS256GSSD340
SSD,SKC400S37/128G,Kingston,SSDNow KC400 128GB,454,78.4,463,https://ssd.userbenchmark.com/SpeedTest/78104/KINGSTON-SKC400S37128G
SSD,PX-256M5M,Plextor,M5M mSATA 256GB,455,78.3,314,https://ssd.userbenchmark.com/Plextor-M5M-mSATA-256GB/Rating/1626
SSD,CT480BX200SSD1,Crucial,BX200 480GB,456,78.3,6393,https://ssd.userbenchmark.com/Crucial-BX200-480GB/Rating/3627
SSD,CT960BX500SSD1,Crucial,BX500 960GB,457,78.3,2100,https://ssd.userbenchmark.com/SpeedTest/666214/CT960BX500SSD1
SSD,CSSD-F240GBGT-BK,Corsair,Force GT 240GB,458,78.2,2435,https://ssd.userbenchmark.com/SpeedTest/1132/Corsair-Force-GT
SSD,,Samsung,SM841 2.5" 7mm 128GB,459,78.2,2457,https://ssd.userbenchmark.com/SpeedTest/5663/SAMSUNG-SSD-SM841-25--7mm-128GB
SSD,PX-256M3,Plextor,M3 256GB,460,78.1,186,https://ssd.userbenchmark.com/SpeedTest/3752/PLEXTOR-PX-256M3
SSD,,PNY,SSD2SC120G709A104-432278 120GB,461,78.1,84,https://ssd.userbenchmark.com/SpeedTest/7030/SSD2SC120G709A104-432278
SSD,,Samsung,SM841 2.5" 7mm 512GB,462,78,370,https://ssd.userbenchmark.com/SpeedTest/6119/SAMSUNG-SSD-SM841-25--7mm-512GB
SSD,,Plextor,PX-128M5 128GB,463,78,141,https://ssd.userbenchmark.com/SpeedTest/4068/PLEXTOR-PX-128M5
SSD,SSDSC2BB300G4,Intel,S3500 Series 300GB,464,78,238,https://ssd.userbenchmark.com/SpeedTest/9352/INTEL-SSDSC2BB300G4
SSD,CSSD-N240GB3-BK,Corsair,Neutron (v0) 240GB,465,78,263,https://ssd.userbenchmark.com/Corsair-Neutron-v0-240GB/Rating/1405
SSD,ASP550SS3-960GM-C,Adata,Premier SP550 960GB,466,77.9,515,https://ssd.userbenchmark.com/Adata-Premier-SP550-960GB/Rating/3625
SSD,SD6SN1M-256G,SanDisk,X110 SATA M.2 256GB,467,77.9,1166,https://ssd.userbenchmark.com/SpeedTest/10522/SanDisk-SD6SN1M-256G-1006
SSD,,PNY,SSD2SC240GD4DH08B-T 240GB,468,77.7,77,https://ssd.userbenchmark.com/SpeedTest/7546/SSD2SC240GD4DH08B-T
SSD,,Samsung,SM841 mSATA 256GB,469,77.7,827,https://ssd.userbenchmark.com/SpeedTest/4244/SAMSUNG-SSD-SM841-mSATA-256GB
SSD,ST240FP0021,Seagate,600 Pro 240GB,470,77.6,238,https://ssd.userbenchmark.com/SpeedTest/7447/ST240FP0021
